title,genre,year
Perfume: The Story of a Murderer,Crime,2006
Lucky Number Slevin,Crime,2006
Smokin' Aces,Action,2006
This Is England,Crime,2006
Cashback,Comedy,2006
Deja Vu,Action,2006
Grandma's Boy,Comedy,2006
RV,Adventure,2006
Tenacious D in the Pick of Destiny,Adventure,2006
Black Book,Drama,2006
Stick It,Comedy,2006
Step Up,Crime,2006
The Host,Action,2006
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,2006
Snakes on a Plane,Action,2006
Lady in the Water,Drama,2006
Crank,Action,2006
The Illusionist,Drama,2006
Over the Hedge,Animation,2006
Final Destination 3,Horror,2006
Stranger Than Fiction,Comedy,2006
Alpha Dog,Biography,2006
Aquamarine,Comedy,2006
Scary Movie 4,Comedy,2006
The Fall,Adventure,2006
John Tucker Must Die,Comedy,2006
The Good Shepherd,Drama,2006
Rocky Balboa,Action,2006
Eragon,Action,2006
Dreamgirls,Drama,2006
The Queen,Biography,2006
Babel,Drama,2006
A Good Year,Comedy,2006
Miami Vice,Action,2006
Saw III,Crime,2006
Happy Feet,Animation,2006
The Texas Chainsaw Massacre: the Beginning,Horror,2006
Black Snake Moan,Drama,2006
Paprika,Animation,2006
Monster House,Animation,2006
Scoop,Comedy,2006
World Trade Center,Drama,2006
Employee of the Month,Comedy,2006
Little Man,Comedy,2006
The Benchwarmers,Comedy,2006
Poseidon,Action,2006
Flushed Away,Animation,2006
The Guardian,Action,2006
Rescue Dawn,Action,2006
When a Stranger Calls,Horror,2006
A Scanner Darkly,Animation,2006
DOA: Dead or Alive,Action,2006
Shortbus,Comedy,2006
Catch and Release,Comedy,2006
The Break-Up,Comedy,2006
Tell No One,Crime,2006
United 93,Action,2006
The Pink Panther,Adventure,2006
Letters from Iwo Jima,Action,2006
Southland Tales,Comedy,2006
Inland Empire,Drama,2006
Flags of Our Fathers,Action,2006
Failure to Launch,Comedy,2006
Clerks II,Comedy,2006
16 Blocks,Action,2006
My Super Ex-Girlfriend,Comedy,2006
Tristan + Isolde,Action,2006
The Lake House,Drama,2006
The Wicker Man,Horror,2006
Open Season,Animation,2006
Charlotte's Web,Adventure,2006
Candy,Drama,2006
The Omen,Action,2006
The Wind that Shakes the Barley,Drama,2006
Penelope,Comedy,2006
Ice Age: the Meltdown,Animation,2006
Beerfest,Comedy,2006
Stay Alive,Fantasy,2006
Bug,Drama,2006
Turistas,Horror,2006
Notes on a Scandal,Crime,2006
"Paris, je t'aime",Comedy,2006
Volver,Comedy,2006
Seraphim Falls,Action,2006
Invincible,Biography,2006
Firewall,Action,2006
The Exterminating Angels,Drama,2006
Hatchet,Comedy,2006
We Are Marshall,Drama,2006
Just My Luck,Comedy,2006
Madea's Family Reunion,Comedy,2006
The Marine,Action,2006
The Painted Veil,Drama,2006
Let's Go to Prison,Comedy,2006
Ultraviolet,Action,2006
Factory Girl,Biography,2006
Akeelah and the Bee,Drama,2006
Sixty Six,Biography,2006
The Ultimate Gift,Drama,2006
Barnyard,Animation,2006
Arthur and the Invisibles,Animation,2006
Zoom,Action,2006
Eight Below,Adventure,2006
Curse of the Golden Flower,Action,2006
Reprise,Drama,2006
Date Movie,Comedy,2006
Flyboys,Action,2006
Find Me Guilty,Biography,2006
"You, Me and Dupree",Comedy,2006
Curious George,Animation,2006
Tales from Earthsea,Animation,2006
Flicka,Adventure,2006
After the Wedding,Drama,2006
Glory Road,Biography,2006
Black Christmas,Horror,2006
Wristcutters: A Love Story,Comedy,2006
See No Evil,Action,2006
Last Holiday,Comedy,2006
Friends with Money,Comedy,2006
All the King's Men,Drama,2006
Hollywoodland,Biography,2006
"OSS 117: Cairo, Nest of Spies",Action,2006
ATL,Comedy,2006
Stormbreaker,Action,2006
Fearless,Action,2006
Behind the Mask: The Rise of Leslie Vernon,Comedy,2006
Bobby,Biography,2006
Half Nelson,Drama,2006
The Wild,Animation,2006
Infamous,Biography,2006
Black Sheep,Comedy,2006
Take the Lead,Drama,2006
Gridiron Gang,Biography,2006
The Ant Bully,Animation,2006
Fur: an Imaginary Portrait of Diane Arbus,Biography,2006
Rang De Basanti,Comedy,2006
Peaceful Warrior,Drama,2006
The Santa Clause 3: The Escape Clause,Adventure,2006
Miss Potter,Biography,2006
Big Momma's House 2,Comedy,2006
Pulse,Horror,2006
The Last Kiss,Comedy,2006
The Foot Fist Way,Comedy,2006
The Astronaut Farmer,Adventure,2006
Starter for 10,Comedy,2006
Mini's First Time,Comedy,2006
Lonely Hearts,Biography,2006
A Guide to Recognizing Your Saints,Crime,2006
Everyone's Hero,Animation,2006
Severance,Comedy,2006
Loving Annabelle,Drama,2006
Kabhi Alvida Naa Kehna,Drama,2006
Old Joy,Drama,2006
The Grudge 2,Horror,2006
For Your Consideration,Comedy,2006
The Sentinel,Action,2006
The Breed,Action,2006
Skinwalkers,Action,2006
Hoot,Adventure,2006
Garfield: A Tail of Two Kitties,Animation,2006
There Will Be Blood,Drama,2007
No Country for Old Men,Crime,2007
Stardust,Adventure,2007
Gone Baby Gone,Crime,2007
Disturbia,Crime,2007
Zodiac,Crime,2007
Superbad,Comedy,2007
Transformers,Action,2007
Harry Potter and the Order of the Phoenix,Action,2007
Into the Wild,Adventure,2007
Ratatouille,Animation,2007
Atonement,Drama,2007
Shooter,Action,2007
American Gangster,Biography,2007
Spider-Man 3,Action,2007
Live Free or Die Hard,Action,2007
Hot Fuzz,Action,2007
Pirates of the Caribbean: at World's End,Action,2007
I Am Legend,Action,2007
Sunshine,Sci-Fi,2007
Juno,Comedy,2007
28 Weeks Later,Horror,2007
Hitman,Action,2007
Enchanted,Comedy,2007
The Mist,Horror,2007
Hairspray,Comedy,2007
Knocked Up,Comedy,2007
Sweeney Todd: the Demon Barber of Fleet Street,Drama,2007
Grindhouse,Action,2007
Ghost Rider,Action,2007
Hot Rod,Comedy,2007
The Darjeeling Limited,Adventure,2007
Bridge to Terabithia,Drama,2007
The Nanny Diaries,Comedy,2007
Funny Games,Crime,2007
Halloween,Horror,2007
Eastern Promises,Action,2007
The Bourne Ultimatum,Action,2007
Norbit,Comedy,2007
Fracture,Crime,2007
Beowulf,Animation,2007
Next,Action,2007
3:10 to Yuma,Action,2007
Across the Universe,Drama,2007
Ocean's Thirteen,Crime,2007
Blades of Glory,Comedy,2007
Surf's Up,Animation,2007
Resident Evil: Extinction,Action,2007
30 Days of Night,Action,2007
Awake,Crime,2007
Dead Silence,Horror,2007
Bee Movie,Animation,2007
The Heartbreak Kid,Comedy,2007
Aliens vs. Predator: Requiem,Action,2007
Shrek the Third,Animation,2007
1408,Fantasy,2007
The Kingdom,Action,2007
The Assassination of Jesse James by the Coward Robert Ford,Biography,2007
Good Luck Chuck,Comedy,2007
Hostel: Part II,Horror,2007
Fantastic 4: Rise of the Silver Surfer,Action,2007
The Golden Compass,Adventure,2007
Rush Hour 3,Action,2007
The Babysitters,Drama,2007
Timecrimes,Horror,2007
Epic Movie,Adventure,2007
Meet the Robinsons,Animation,2007
Michael Clayton,Crime,2007
The Bucket List,Adventure,2007
"Lust, Caution",Drama,2007
Charlie Wilson's War,Biography,2007
Paranormal Activity,Horror,2007
Freedom Writers,Biography,2007
Before the Devil Knows You're Dead,Crime,2007
In the Valley of Elah,Crime,2007
Alvin and the Chipmunks,Animation,2007
P.S. I Love You,Comedy,2007
Walk Hard: the Dewey Cox Story,Comedy,2007
National Treasure: Book of Secrets,Action,2007
Lars and the Real Girl,Comedy,2007
The Orphanage,Drama,2007
The Game Plan,Comedy,2007
Hannibal Rising,Action,2007
Saw IV,Crime,2007
Premonition,Drama,2007
The Simpsons Movie,Animation,2007
Teeth,Action,2007
Death at a Funeral,Comedy,2007
Wild Hogs,Action,2007
Mr. Brooks,Crime,2007
Vacancy,Horror,2007
Like Stars on Earth,Drama,2007
Mr. Bean's Holiday,Comedy,2007
Perfect Stranger,Crime,2007
The Condemned,Action,2007
The Brothers Solomon,Comedy,2007
August Rush,Drama,2007
Music and Lyrics,Comedy,2007
Reservation Road,Crime,2007
I'm Not There,Biography,2007
Reno 911! Miami,Comedy,2007
The Number 23,Crime,2007
Shoot 'Em Up,Action,2007
Evan Almighty,Comedy,2007
Dan in Real Life,Comedy,2007
Control,Biography,2007
The Lookout,Crime,2007
The Brave One,Action,2007
I Now Pronounce You Chuck & Larry,Comedy,2007
Rogue,Action,2007
La Vie En Rose,Biography,2007
Once,Drama,2007
War,Action,2007
The Visitor,Drama,2007
Elizabeth: The Golden Age,Biography,2007
Waitress,Comedy,2007
The Seeker: the Dark Is Rising,Adventure,2007
No Reservations,Comedy,2007
TMNT,Animation,2007
The Hills Have Eyes 2,Horror,2007
Shelter,Drama,2007
The Hitcher,Crime,2007
Sydney White,Comedy,2007
The Kite Runner,Drama,2007
Reign Over Me,Drama,2007
Bratz,Comedy,2007
Daddy's Little Girls,Drama,2007
Becoming Jane,Biography,2007
Breach,Biography,2007
In the Name of the King: A Dungeon Siege Tale,Action,2007
Balls of Fury,Comedy,2007
Pathfinder,Action,2007
The Comebacks,Comedy,2007
We Own the Night,Action,2007
Savage Grace,Drama,2007
Death Sentence,Action,2007
The Water Horse,Adventure,2007
Elite Squad,Action,2007
The Diving Bell and the Butterfly,Biography,2007
My Blueberry Nights,Drama,2007
Margot at the Wedding,Comedy,2007
The Messengers,Drama,2007
Water Lilies,Drama,2007
Om Shanti Om,Action,2007
Feast of Love,Drama,2007
Tyler Perry's Why Did I Get Married?,Comedy,2007
Love in the Time of Cholera,Drama,2007
P2,Crime,2007
The Reaping,Horror,2007
The Invasion,Sci-Fi,2007
Redacted,Crime,2007
Who's Your Caddy?,Comedy,2007
Persepolis,Animation,2007
The Great Debaters,Biography,2007
Georgia Rule,Comedy,2007
The Nines,Drama,2007
I Know Who Killed Me,Crime,2007
Mr. Magorium's Wonder Emporium,Comedy,2007
Rise: Blood Hunter,Action,2007
Hotel for Dogs,Comedy,2007
Because I Said So,Comedy,2007
"4 Months, 3 Weeks and 2 Days",Drama,2007
Fred Claus,Comedy,2007
Sex and Death 101,Comedy,2007
Lions for Lambs,Crime,2007
Captivity,Crime,2007
Charlie Bartlett,Comedy,2007
The Invisible,Crime,2007
Underdog,Action,2007
The Last Legion,Action,2007
Diary of the Dead,Fantasy,2007
Evangelion: 1.0 You Are (Not) Alone,Animation,2007
Mongol: The Rise of Genghis Khan,Action,2007
Eagle vs Shark,Comedy,2007
Towelhead,Drama,2007
The Life Before Her Eyes,Drama,2007
The Counterfeiters,Crime,2007
Shotgun Stories,Drama,2007
Nancy Drew,Comedy,2007
In the Land of Women,Comedy,2007
Joshua,Drama,2007
Jab We Met,Comedy,2007
Rendition,Drama,2007
License to Wed,Comedy,2007
88 Minutes,Crime,2007
The Last Mimzy,Action,2007
Primeval,Action,2007
Smiley Face,Comedy,2007
Boarding Gate,Drama,2007
Meet Bill,Comedy,2007
Stomp the Yard,Drama,2007
Hounddog,Drama,2007
The Savages,Comedy,2007
Cassandra's Dream,Crime,2007
Chapter 27,Biography,2007
The Jane Austen Book Club,Comedy,2007
Postal,Action,2007
The Hunting Party,Adventure,2007
Son of Rambow,Action,2007
Things We Lost in the Fire,Drama,2007
The Dark Knight,Action,2008
Twilight,Drama,2008
Iron Man,Action,2008
The Incredible Hulk,Action,2008
Kung Fu Panda,Animation,2008
Tropic Thunder,Action,2008
Step Brothers,Comedy,2008
Quantum of Solace,Action,2008
Mamma Mia!,Comedy,2008
The Strangers,Horror,2008
Indiana Jones and the Kingdom of the Crystal Skull,Action,2008
Taken,Action,2008
The Curious Case of Benjamin Button,Drama,2008
Wanted,Action,2008
Burn After Reading,Comedy,2008
Revolutionary Road,Drama,2008
Zack and Miri Make a Porno,Comedy,2008
WALL·E,Animation,2008
Forgetting Sarah Marshall,Comedy,2008
Seven Pounds,Drama,2008
Vicky Cristina Barcelona,Comedy,2008
In Bruges,Comedy,2008
Sex and the City,Comedy,2008
Slumdog Millionaire,Drama,2008
The House Bunny,Comedy,2008
RocknRolla,Action,2008
Gran Torino,Drama,2008
The Duchess,Biography,2008
The Reader,Drama,2008
The Hurt Locker,Drama,2008
Rambo,Action,2008
Eden Lake,Horror,2008
The Happening,Drama,2008
The Wrestler,Drama,2008
Cloverfield,Action,2008
Changeling,Biography,2008
Eagle Eye,Action,2008
The Ruins,Adventure,2008
The Other Boleyn Girl,Biography,2008
21,Crime,2008
Never Back Down,Action,2008
The Mummy: Tomb of the Dragon Emperor,Action,2008
Hancock,Action,2008
Journey to the Center of the Earth,Action,2008
Felon,Thriller,2008
Bolt,Animation,2008
Sex Drive,Comedy,2008
Death Race,Action,2008
The Chronicles of Narnia: Prince Caspian,Action,2008
Pineapple Express,Action,2008
The Boy in the Striped Pajamas,Drama,2008
Valkyrie,Drama,2008
27 Dresses,Comedy,2008
Let the Right One In,Crime,2008
Role Models,Comedy,2008
Defiance,Action,2008
Wild Child,Comedy,2008
"Definitely, Maybe",Comedy,2008
The Forbidden Kingdom,Action,2008
Bronson,Action,2008
Australia,Adventure,2008
Yes Man,Comedy,2008
Body of Lies,Action,2008
Disaster Movie,Comedy,2008
Superhero Movie,Action,2008
Ponyo,Animation,2008
Jumper,Action,2008
Speed Racer,Action,2008
The Bank Job,Crime,2008
Street Kings,Action,2008
Get Smart,Action,2008
Punisher: War Zone,Action,2008
You Don't Mess with the Zohan,Comedy,2008
Hellboy II: the Golden Army,Action,2008
"Synecdoche, New York",Drama,2008
Marley & Me,Comedy,2008
Fool's Gold,Action,2008
The Secret Life of Bees,Drama,2008
Nick and Norah's Infinite Playlist,Comedy,2008
The Spiderwick Chronicles,Action,2008
Doomsday,Action,2008
Max Payne,Action,2008
The Day the Earth Stood Still,Drama,2008
Milk,Biography,2008
Madagascar: Escape 2 Africa,Animation,2008
The Spirit,Action,2008
Ghost Town,Comedy,2008
Bottle Shock,Comedy,2008
The Rocker,Comedy,2008
Step Up 2: the Streets,Drama,2008
Semi-Pro,Comedy,2008
Repo! The Genetic Opera,Horror,2008
Outlander,Action,2008
Saw V,Crime,2008
Miss Pettigrew Lives for a Day,Comedy,2008
Hunger,Biography,2008
Horton Hears a Who!,Animation,2008
The Women,Comedy,2008
Choke,Comedy,2008
Doubt,Drama,2008
Bedtime Stories,Adventure,2008
"10,000 BC",Action,2008
The Midnight Meat Train,Horror,2008
Drillbit Taylor,Action,2008
Made of Honor,Comedy,2008
What Happens in Vegas,Comedy,2008
The Brothers Bloom,Action,2008
Inkheart,Adventure,2008
Appaloosa,Action,2008
Vantage Point,Action,2008
W.,Biography,2008
The Hottie & the Nottie,Comedy,2008
Untraceable,Crime,2008
Red Cliff,Action,2008
Sunshine Cleaning,Comedy,2008
How to Lose Friends & Alienate People,Biography,2008
Transporter 3,Action,2008
Prom Night,Horror,2008
High School Musical 3: Senior Year,Comedy,2008
Rachel Getting Married,Drama,2008
Righteous Kill,Crime,2008
Leatherheads,Comedy,2008
Meet the Spartans,Comedy,2008
Star Wars: The Clone Wars,Animation,2008
Mirrors,Horror,2008
Harold & Kumar Escape from Guantanamo Bay,Adventure,2008
Baby Mama,Comedy,2008
Nim's Island,Adventure,2008
City of Ember,Adventure,2008
Quarantine,Horror,2008
Bangkok Dangerous,Action,2008
Nights in Rodanthe,Drama,2008
Four Christmases,Comedy,2008
The Sisterhood of the Traveling Pants 2,Comedy,2008
Pride and Glory,Crime,2008
Blindness,Drama,2008
Che: Part One,Biography,2008
The Edge of Love,Biography,2008
I Can't Think Straight,Drama,2008
Strange Wilderness,Adventure,2008
Frost/Nixon,Biography,2008
Gomorrah,Crime,2008
Stop-Loss,Drama,2008
Two Lovers,Drama,2008
Babylon A.D.,Action,2008
Chocolate,Action,2008
Killshot,Action,2008
The Good the Bad the Weird,Action,2008
Passengers,Romance,2008
Shutter,Horror,2008
Deception,Crime,2008
Ghajini,Action,2008
Donkey Punch,Crime,2008
The Eye,Drama,2008
The Love Guru,Comedy,2008
The Informers,Crime,2008
The X Files: I Want to Believe,Crime,2008
Asterix at the Olympic Games,Adventure,2008
Wendy and Lucy,Drama,2008
Tokyo!,Comedy,2008
One Missed Call,Horror,2008
Transsiberian,Crime,2008
Lakeview Terrace,Crime,2008
Fireproof,Drama,2008
Traitor,Action,2008
My Best Friend's Girl,Comedy,2008
"New York, I Love You",Comedy,2008
Nothing But the Truth,Crime,2008
Cadillac Records,Biography,2008
Pontypool,Fantasy,2008
Happy-Go-Lucky,Comedy,2008
Beverly Hills Chihuahua,Adventure,2008
Waltz with Bashir,Animation,2008
Redbelt,Drama,2008
Departures,Drama,2008
Mad Money,Comedy,2008
The Burning Plain,Crime,2008
Brideshead Revisited,Drama,2008
The Tale of Despereaux,Animation,2008
Meet the Browns,Comedy,2008
Pathology,Crime,2008
Chaos Theory,Comedy,2008
Be Kind Rewind,Comedy,2008
The Express,Biography,2008
Easy Virtue,Comedy,2008
The Baader Meinhof Complex,Action,2008
What Just Happened,Comedy,2008
Meet Dave,Adventure,2008
JCVD,Action,2008
Hell Ride,Action,2008
Igor,Animation,2008
The Wackness,Comedy,2008
CJ7,Comedy,2008
Shorts,Adventure,2008
Frozen River,Crime,2008
"Surfer, Dude",Comedy,2008
Last Chance Harvey,Drama,2008
"Welcome Home, Roscoe Jenkins",Comedy,2008
The Family That Preys,Drama,2008
Surveillance,Crime,2008
Inglourious Basterds,Adventure,2009
Star Trek,Action,2009
Avatar,Action,2009
Jennifer's Body,Comedy,2009
Watchmen,Action,2009
Fast & Furious,Action,2009
G.I. Joe: The Rise of Cobra,Action,2009
The Hangover,Comedy,2009
Harry Potter and the Half-Blood Prince,Action,2009
He's Just Not That Into You,Comedy,2009
2012,Action,2009
The Lovely Bones,Drama,2009
State of Play,Crime,2009
Zombieland,Adventure,2009
500 Days of Summer,Comedy,2009
Sherlock Holmes,Action,2009
District 9,Action,2009
The Blind Side,Biography,2009
Up,Animation,2009
X-Men Origins: Wolverine,Action,2009
Fantastic Mr. Fox,Animation,2009
Brothers,Action,2009
Orphan,Horror,2009
3 Idiots,Comedy,2009
Fanboys,Adventure,2009
Transformers: Revenge of the Fallen,Action,2009
Up in the Air,Comedy,2009
The Twilight Saga: New Moon,Adventure,2009
Antichrist,Drama,2009
Friday the 13th,Horror,2009
The Princess and the Frog,Animation,2009
Terminator Salvation,Action,2009
Coraline,Animation,2009
Moon,Drama,2009
"I Love You, Man",Comedy,2009
Public Enemies,Biography,2009
The Human Centipede (First Sequence),Horror,2009
Law Abiding Citizen,Action,2009
The Proposal,Comedy,2009
Mr. Nobody,Drama,2009
Enter the Void,Drama,2009
17 Again,Comedy,2009
Knowing,Action,2009
Fired Up!,Comedy,2009
Dogtooth,Drama,2009
Angels & Demons,Action,2009
The Road,Drama,2009
Whip It,Drama,2009
The Secret in Their Eyes,Drama,2009
Pandorum,Action,2009
Monsters vs. Aliens,Animation,2009
Underworld: Rise of the Lycans,Action,2009
Couples Retreat,Comedy,2009
Ondine,Drama,2009
Drag Me to Hell,Horror,2009
The Last House on the Left,Horror,2009
The Girl with the Dragon Tattoo,Crime,2009
The Stepfather,Crime,2009
Where the Wild Things Are,Adventure,2009
Sorority Row,Horror,2009
Gamer,Action,2009
The Imaginarium of Doctor Parnassus,Adventure,2009
Night at the Museum: Battle of the Smithsonian,Adventure,2009
Year One,Comedy,2009
Adventureland,Comedy,2009
Precious,Drama,2009
The Time Traveler's Wife,Drama,2009
Cloudy with a Chance of Meatballs,Animation,2009
A Perfect Getaway,Drama,2009
Invictus,Biography,2009
Mother,Crime,2009
The Ugly Truth,Comedy,2009
The Invention of Lying,Comedy,2009
The Fourth Kind,Horror,2009
A Serious Man,Comedy,2009
Extract,Comedy,2009
The Collector,Horror,2009
Ninja Assassin,Action,2009
The Men Who Stare at Goats,Comedy,2009
Land of the Lost,Action,2009
A Single Man,Drama,2009
Now & Later,Drama,2009
Pirate Radio,Comedy,2009
Dragonball Evolution,Action,2009
Spread,Comedy,2009
Case 39,Horror,2009
The Taking of Pelham 123,Action,2009
It's Complicated,Comedy,2009
Halloween II,Horror,2009
The Final Destination,Action,2009
Chloe,Drama,2009
Agora,Adventure,2009
The Joneses,Comedy,2009
Daybreakers,Action,2009
An Education,Drama,2009
Crazy Heart,Drama,2009
Ice Age: Dawn of the Dinosaurs,Animation,2009
Crank: High Voltage,Action,2009
The International,Action,2009
The Uninvited,Drama,2009
My Bloody Valentine,Horror,2009
Julie & Julia,Biography,2009
Confessions of a Shopaholic,Comedy,2009
Race to Witch Mountain,Action,2009
9,Animation,2009
The Young Victoria,Biography,2009
Splice,Drama,2009
A Prophet,Crime,2009
My Sister's Keeper,Drama,2009
Bride Wars,Comedy,2009
Surrogates,Action,2009
Valhalla Rising,Action,2009
Funny People,Comedy,2009
Saw VI,Horror,2009
Fish Tank,Drama,2009
Push,Action,2009
After.Life,Drama,2009
Nine,Drama,2009
Obsessed,Drama,2009
Paul Blart: Mall Cop,Action,2009
The Box,Drama,2009
Everybody's Fine,Adventure,2009
Brüno,Comedy,2009
"I Love You, Beth Cooper",Comedy,2009
The Unborn,Drama,2009
Thirst,Drama,2009
Notorious,Biography,2009
Serious Moonlight,Comedy,2009
All About Steve,Comedy,2009
Old Dogs,Comedy,2009
Nowhere Boy,Biography,2009
The Girlfriend Experience,Drama,2009
The Girl Who Played with Fire,Action,2009
Ghosts of Girlfriends Past,Comedy,2009
The Haunting in Connecticut,Drama,2009
I Love You Phillip Morris,Biography,2009
Bad Lieutenant: Port of Call New Orleans,Crime,2009
Black Dynamite,Action,2009
